exertion,https://en.wiktionary.org/wiki/exertion
repose,https://en.wiktionary.org/wiki/repose
fatigue,https://en.wiktionary.org/wiki/fatigue
refreshment,https://en.wiktionary.org/wiki/refreshment
agent,https://en.wiktionary.org/wiki/agent
workshop,https://en.wiktionary.org/wiki/workshop
conduct,https://en.wiktionary.org/wiki/conduct
direction,https://en.wiktionary.org/wiki/direction
director,https://en.wiktionary.org/wiki/director
advice,https://en.wiktionary.org/wiki/advice
council,https://en.wiktionary.org/wiki/council
precept,https://en.wiktionary.org/wiki/precept
skill,https://en.wiktionary.org/wiki/skill
unskillfulness,https://en.wiktionary.org/wiki/unskillfulness
proficient,https://en.wiktionary.org/wiki/proficient
bungler,https://en.wiktionary.org/wiki/bungler
cunning,https://en.wiktionary.org/wiki/cunning
artlessness,https://en.wiktionary.org/wiki/artlessness
difficulty,https://en.wiktionary.org/wiki/difficulty
facility,https://en.wiktionary.org/wiki/facility
hindrance,https://en.wiktionary.org/wiki/hindrance
aid,https://en.wiktionary.org/wiki/aid
opposition,https://en.wiktionary.org/wiki/opposition
cooperation,https://en.wiktionary.org/wiki/cooperation
opponent,https://en.wiktionary.org/wiki/opponent
auxiliary,https://en.wiktionary.org/wiki/auxiliary
party,https://en.wiktionary.org/wiki/party
discord,https://en.wiktionary.org/wiki/discord
concord,https://en.wiktionary.org/wiki/concord
defiance,https://en.wiktionary.org/wiki/defiance
attack,https://en.wiktionary.org/wiki/attack
defense,https://en.wiktionary.org/wiki/defense
retaliation,https://en.wiktionary.org/wiki/retaliation
resistance,https://en.wiktionary.org/wiki/resistance
contention,https://en.wiktionary.org/wiki/contention
peace,https://en.wiktionary.org/wiki/peace
warfare,https://en.wiktionary.org/wiki/warfare
pacification,https://en.wiktionary.org/wiki/pacification
mediation,https://en.wiktionary.org/wiki/mediation
submission,https://en.wiktionary.org/wiki/submission
combatant,https://en.wiktionary.org/wiki/combatant
arms,https://en.wiktionary.org/wiki/arms
arena,https://en.wiktionary.org/wiki/arena
completion,https://en.wiktionary.org/wiki/completion
noncompletion,https://en.wiktionary.org/wiki/noncompletion
success,https://en.wiktionary.org/wiki/success
failure,https://en.wiktionary.org/wiki/failure
trophy,https://en.wiktionary.org/wiki/trophy
prosperity,https://en.wiktionary.org/wiki/prosperity
adversity,https://en.wiktionary.org/wiki/adversity
mediocrity,https://en.wiktionary.org/wiki/mediocrity
authority,https://en.wiktionary.org/wiki/authority
government,https://en.wiktionary.org/wiki/government
politics,https://en.wiktionary.org/wiki/politics
laxity,https://en.wiktionary.org/wiki/laxity
severity,https://en.wiktionary.org/wiki/severity
lenity,https://en.wiktionary.org/wiki/lenity
command,https://en.wiktionary.org/wiki/command
disobedience,https://en.wiktionary.org/wiki/disobedience
obedience,https://en.wiktionary.org/wiki/obedience
compulsion,https://en.wiktionary.org/wiki/compulsion
master,https://en.wiktionary.org/wiki/master
servant,https://en.wiktionary.org/wiki/servant
scepter,https://en.wiktionary.org/wiki/scepter
freedom,https://en.wiktionary.org/wiki/freedom
subjection,https://en.wiktionary.org/wiki/subjection
liberation,https://en.wiktionary.org/wiki/liberation
restraint,https://en.wiktionary.org/wiki/restraint
prison,https://en.wiktionary.org/wiki/prison
keeper,https://en.wiktionary.org/wiki/keeper
prisoner,https://en.wiktionary.org/wiki/prisoner
commission,https://en.wiktionary.org/wiki/commission
abrogation,https://en.wiktionary.org/wiki/abrogation
resignation,https://en.wiktionary.org/wiki/resignation
consignee,https://en.wiktionary.org/wiki/consignee
deputy,https://en.wiktionary.org/wiki/deputy
permission,https://en.wiktionary.org/wiki/permission
prohibition,https://en.wiktionary.org/wiki/prohibition
consent,https://en.wiktionary.org/wiki/consent
offer,https://en.wiktionary.org/wiki/offer
refusal,https://en.wiktionary.org/wiki/refusal
request,https://en.wiktionary.org/wiki/request
deprecation,https://en.wiktionary.org/wiki/deprecation
petitioner,https://en.wiktionary.org/wiki/petitioner
promise,https://en.wiktionary.org/wiki/promise
release from engagement,https://en.wiktionary.org/wiki/release
compact,https://en.wiktionary.org/wiki/compact
conditions,https://en.wiktionary.org/wiki/conditions
security,https://en.wiktionary.org/wiki/security
observance,https://en.wiktionary.org/wiki/observance
nonobservance,https://en.wiktionary.org/wiki/nonobservance
compromise,https://en.wiktionary.org/wiki/compromise
acquisition,https://en.wiktionary.org/wiki/acquisition
loss,https://en.wiktionary.org/wiki/loss
possession,https://en.wiktionary.org/wiki/possession
exemption,https://en.wiktionary.org/wiki/exemption
participation,https://en.wiktionary.org/wiki/participation
possessor,https://en.wiktionary.org/wiki/possessor
property,https://en.wiktionary.org/wiki/property
retention,https://en.wiktionary.org/wiki/retention
relinquishment,https://en.wiktionary.org/wiki/relinquishment
transfer,https://en.wiktionary.org/wiki/transfer
giving,https://en.wiktionary.org/wiki/giving
receiving,https://en.wiktionary.org/wiki/receiving
apportionment,https://en.wiktionary.org/wiki/apportionment
lending,https://en.wiktionary.org/wiki/lending
borrowing,https://en.wiktionary.org/wiki/borrowing
taking,https://en.wiktionary.org/wiki/taking
restitution,https://en.wiktionary.org/wiki/restitution
stealing,https://en.wiktionary.org/wiki/stealing
thief,https://en.wiktionary.org/wiki/thief
booty,https://en.wiktionary.org/wiki/booty
barter,https://en.wiktionary.org/wiki/barter
purchase,https://en.wiktionary.org/wiki/purchase
sale,https://en.wiktionary.org/wiki/sale
merchant,https://en.wiktionary.org/wiki/merchant
merchandise,https://en.wiktionary.org/wiki/merchandise
mart,https://en.wiktionary.org/wiki/mart
stock market,https://en.wiktionary.org/wiki/stock_market
securities,https://en.wiktionary.org/wiki/securities
Category:Thesaurus:Wealth,https://en.wiktionary.org/wiki/Category:Thesaurus:Wealth
money,https://en.wiktionary.org/wiki/money
treasurer,https://en.wiktionary.org/wiki/treasurer
treasury,https://en.wiktionary.org/wiki/treasury
wealth,https://en.wiktionary.org/wiki/wealth
poverty,https://en.wiktionary.org/wiki/poverty
credit,https://en.wiktionary.org/wiki/credit
debt,https://en.wiktionary.org/wiki/debt
payment,https://en.wiktionary.org/wiki/payment
nonpayment,https://en.wiktionary.org/wiki/nonpayment
expenditure,https://en.wiktionary.org/wiki/expenditure
receipt,https://en.wiktionary.org/wiki/receipt
accounts,https://en.wiktionary.org/wiki/accounts
price,https://en.wiktionary.org/wiki/price
value,https://en.wiktionary.org/wiki/value
worthlessness,https://en.wiktionary.org/wiki/worthlessness
discount,https://en.wiktionary.org/wiki/discount
dearness,https://en.wiktionary.org/wiki/dearness
cheapness,https://en.wiktionary.org/wiki/cheapness
liberality,https://en.wiktionary.org/wiki/liberality
economy,https://en.wiktionary.org/wiki/economy
greed,https://en.wiktionary.org/wiki/greed
prodigality,https://en.wiktionary.org/wiki/prodigality
parsimony,https://en.wiktionary.org/wiki/parsimony
affections,https://en.wiktionary.org/wiki/affections
feeling,https://en.wiktionary.org/wiki/feeling
sensibility,https://en.wiktionary.org/wiki/sensibility
insensibility,https://en.wiktionary.org/wiki/insensibility
excitation,https://en.wiktionary.org/wiki/excitation
excitability,https://en.wiktionary.org/wiki/excitability
inexcitability,https://en.wiktionary.org/wiki/inexcitability
pleasure,https://en.wiktionary.org/wiki/pleasure
pain,https://en.wiktionary.org/wiki/pain
pleasurableness,https://en.wiktionary.org/wiki/pleasurableness
painfulness,https://en.wiktionary.org/wiki/painfulness
content,https://en.wiktionary.org/wiki/content
discontent,https://en.wiktionary.org/wiki/discontent
regret,https://en.wiktionary.org/wiki/regret
relief,https://en.wiktionary.org/wiki/relief
aggravation,https://en.wiktionary.org/wiki/aggravation
cheerfulness,https://en.wiktionary.org/wiki/cheerfulness
dejection,https://en.wiktionary.org/wiki/dejection
rejoicing,https://en.wiktionary.org/wiki/rejoicing
lamentation,https://en.wiktionary.org/wiki/lamentation
amusement,https://en.wiktionary.org/wiki/amusement
weariness,https://en.wiktionary.org/wiki/weariness
wit,https://en.wiktionary.org/wiki/wit
dullness,https://en.wiktionary.org/wiki/dullness
humorist,https://en.wiktionary.org/wiki/humorist
beauty,https://en.wiktionary.org/wiki/beauty
ugliness,https://en.wiktionary.org/wiki/ugliness
ornament,https://en.wiktionary.org/wiki/ornament
jewelry,https://en.wiktionary.org/wiki/jewelry
blemish,https://en.wiktionary.org/wiki/blemish
simplicity,https://en.wiktionary.org/wiki/simplicity
taste,https://en.wiktionary.org/wiki/taste
vulgarity,https://en.wiktionary.org/wiki/vulgarity
fashion,https://en.wiktionary.org/wiki/fashion
ridiculousness,https://en.wiktionary.org/wiki/ridiculousness
fop,https://en.wiktionary.org/wiki/fop
affectation,https://en.wiktionary.org/wiki/affectation
ridicule,https://en.wiktionary.org/wiki/ridicule
laughingstock,https://en.wiktionary.org/wiki/laughingstock
hope,https://en.wiktionary.org/wiki/hope
hopelessness,https://en.wiktionary.org/wiki/hopelessness
fear,https://en.wiktionary.org/wiki/fear
courage,https://en.wiktionary.org/wiki/courage
cowardice,https://en.wiktionary.org/wiki/cowardice
rashness,https://en.wiktionary.org/wiki/rashness
caution,https://en.wiktionary.org/wiki/caution
desire,https://en.wiktionary.org/wiki/desire
indifference,https://en.wiktionary.org/wiki/indifference
dislike,https://en.wiktionary.org/wiki/dislike
fastidiousness,https://en.wiktionary.org/wiki/fastidiousness
satiety,https://en.wiktionary.org/wiki/satiety
wonder,https://en.wiktionary.org/wiki/wonder
expectance,https://en.wiktionary.org/wiki/expectance
prodigy,https://en.wiktionary.org/wiki/prodigy
repute,https://en.wiktionary.org/wiki/repute
disrepute,https://en.wiktionary.org/wiki/disrepute
nobility,https://en.wiktionary.org/wiki/nobility
commonalty,https://en.wiktionary.org/wiki/commonalty
title,https://en.wiktionary.org/wiki/title
pride,https://en.wiktionary.org/wiki/pride
humility,https://en.wiktionary.org/wiki/humility
vanity,https://en.wiktionary.org/wiki/vanity
modesty,https://en.wiktionary.org/wiki/modesty
ostentation,https://en.wiktionary.org/wiki/ostentation
celebration,https://en.wiktionary.org/wiki/celebration
boasting,https://en.wiktionary.org/wiki/boasting
insolence,https://en.wiktionary.org/wiki/insolence
servility,https://en.wiktionary.org/wiki/servility
blusterer,https://en.wiktionary.org/wiki/blusterer
friendship,https://en.wiktionary.org/wiki/friendship
enmity,https://en.wiktionary.org/wiki/enmity
friend,https://en.wiktionary.org/wiki/friend
enemy,https://en.wiktionary.org/wiki/enemy
sociality,https://en.wiktionary.org/wiki/sociality
seclusion,https://en.wiktionary.org/wiki/seclusion
courtesy,https://en.wiktionary.org/wiki/courtesy
discourtesy,https://en.wiktionary.org/wiki/discourtesy
congratulation,https://en.wiktionary.org/wiki/congratulation
love,https://en.wiktionary.org/wiki/love
hate,https://en.wiktionary.org/wiki/hate
favorite,https://en.wiktionary.org/wiki/favorite
resentment,https://en.wiktionary.org/wiki/resentment
irascibility,https://en.wiktionary.org/wiki/irascibility
sullenness,https://en.wiktionary.org/wiki/sullenness
endearment,https://en.wiktionary.org/wiki/endearment
marriage,https://en.wiktionary.org/wiki/marriage
celibacy,https://en.wiktionary.org/wiki/celibacy
divorce,https://en.wiktionary.org/wiki/divorce
benevolence,https://en.wiktionary.org/wiki/benevolence
malevolence,https://en.wiktionary.org/wiki/malevolence
malediction,https://en.wiktionary.org/wiki/malediction
threat,https://en.wiktionary.org/wiki/threat
philanthropy,https://en.wiktionary.org/wiki/philanthropy
misanthropy,https://en.wiktionary.org/wiki/misanthropy
benefactor,https://en.wiktionary.org/wiki/benefactor
evil doer,https://en.wiktionary.org/wiki/evil-doer
pity,https://en.wiktionary.org/wiki/pity
pitilessness,https://en.wiktionary.org/wiki/pitilessness
condolence,https://en.wiktionary.org/wiki/condolence
gratitude,https://en.wiktionary.org/wiki/gratitude
ingratitude,https://en.wiktionary.org/wiki/ingratitude
forgiveness,https://en.wiktionary.org/wiki/forgiveness
revenge,https://en.wiktionary.org/wiki/revenge
jealousy,https://en.wiktionary.org/wiki/jealousy
envy,https://en.wiktionary.org/wiki/envy
right,https://en.wiktionary.org/wiki/right
wrong,https://en.wiktionary.org/wiki/wrong
dueness,https://en.wiktionary.org/wiki/dueness
undueness,https://en.wiktionary.org/wiki/undueness
duty,https://en.wiktionary.org/wiki/duty
dereliction of duty,https://en.wiktionary.org/w/index.php?title=dereliction_of_duty&action=edit&redlink=1
exemption,https://en.wiktionary.org/wiki/exemption
respect,https://en.wiktionary.org/wiki/respect
disrespect,https://en.wiktionary.org/wiki/disrespect
contempt,https://en.wiktionary.org/wiki/contempt
approbation,https://en.wiktionary.org/wiki/approbation
disapprobation,https://en.wiktionary.org/wiki/disapprobation
flattery,https://en.wiktionary.org/wiki/flattery
detraction,https://en.wiktionary.org/wiki/detraction
flatterer,https://en.wiktionary.org/wiki/flatterer
detractor,https://en.wiktionary.org/wiki/detractor
vindication,https://en.wiktionary.org/wiki/vindication
accusation,https://en.wiktionary.org/wiki/accusation
probity,https://en.wiktionary.org/wiki/probity
improbity,https://en.wiktionary.org/wiki/improbity
knave,https://en.wiktionary.org/wiki/knave
disinterestedness,https://en.wiktionary.org/wiki/disinterestedness
selfishness,https://en.wiktionary.org/wiki/selfishness
virtue,https://en.wiktionary.org/wiki/virtue
vice,https://en.wiktionary.org/wiki/vice
innocence,https://en.wiktionary.org/wiki/innocence
guilt,https://en.wiktionary.org/wiki/guilt
good man,https://en.wiktionary.org/w/index.php?title=good_man&action=edit&redlink=1
bad man,https://en.wiktionary.org/w/index.php?title=bad_man&action=edit&redlink=1
penitence,https://en.wiktionary.org/wiki/penitence
impenitence,https://en.wiktionary.org/wiki/impenitence
atonement,https://en.wiktionary.org/wiki/atonement
temperance,https://en.wiktionary.org/wiki/temperance
intemperance,https://en.wiktionary.org/wiki/intemperance
sensualist,https://en.wiktionary.org/wiki/sensualist
asceticism,https://en.wiktionary.org/wiki/asceticism
fasting,https://en.wiktionary.org/wiki/fasting
gluttony,https://en.wiktionary.org/wiki/gluttony
sobriety,https://en.wiktionary.org/wiki/sobriety
drunkenness,https://en.wiktionary.org/wiki/drunkenness
purity,https://en.wiktionary.org/wiki/purity
impurity,https://en.wiktionary.org/wiki/impurity
libertine,https://en.wiktionary.org/wiki/libertine
legality,https://en.wiktionary.org/wiki/legality
illegality,https://en.wiktionary.org/wiki/illegality
jurisdiction,https://en.wiktionary.org/wiki/jurisdiction
tribunal,https://en.wiktionary.org/wiki/tribunal
judge,https://en.wiktionary.org/wiki/judge
lawyer,https://en.wiktionary.org/wiki/lawyer
lawsuit,https://en.wiktionary.org/wiki/lawsuit
acquittal,https://en.wiktionary.org/wiki/acquittal
condemnation,https://en.wiktionary.org/wiki/condemnation
punishment,https://en.wiktionary.org/wiki/punishment
reward,https://en.wiktionary.org/wiki/reward
penalty,https://en.wiktionary.org/wiki/penalty
scourge,https://en.wiktionary.org/wiki/scourge
deity,https://en.wiktionary.org/wiki/deity
angel,https://en.wiktionary.org/wiki/angel
satan,https://en.wiktionary.org/wiki/satan
jupiter,https://en.wiktionary.org/wiki/jupiter
demon,https://en.wiktionary.org/wiki/demon
heaven,https://en.wiktionary.org/wiki/heaven
hell,https://en.wiktionary.org/wiki/hell
theology,https://en.wiktionary.org/wiki/theology
orthodoxy,https://en.wiktionary.org/wiki/orthodoxy
heterodoxy,https://en.wiktionary.org/wiki/heterodoxy
Judeo-Christian revelation,https://en.wiktionary.org/wiki/revelation
pseudo-revelation,https://en.wiktionary.org/w/index.php?title=pseudo-revelation&action=edit&redlink=1
piety,https://en.wiktionary.org/wiki/piety
impiety,https://en.wiktionary.org/wiki/impiety
irreligion,https://en.wiktionary.org/wiki/irreligion
worship,https://en.wiktionary.org/wiki/worship
idolatry,https://en.wiktionary.org/wiki/idolatry
sorcery,https://en.wiktionary.org/wiki/sorcery
spell,https://en.wiktionary.org/wiki/spell
sorcerer,https://en.wiktionary.org/wiki/sorcerer
churchdom,https://en.wiktionary.org/wiki/churchdom
clergy,https://en.wiktionary.org/wiki/clergy
laity,https://en.wiktionary.org/wiki/laity
rite,https://en.wiktionary.org/wiki/rite
canonicals,https://en.wiktionary.org/wiki/canonicals
temple,https://en.wiktionary.org/wiki/temple
